lat,long,aqi
36.27287589210231,-121.32471916521467,6
40.10806964865439,-122.31474671482073,7
39.34986638847631,-120.10496605778339,17
40.29567542862497,-122.54447375555229,17
37.07918669042175,-121.75554231008014,17
39.71680532490776,-120.1328379141504,58
41.324861599596154,-123.40182231359404,12
38.37979327144062,-120.89390526386343,31
37.742309904458786,-121.55679052579175,17
36.56394232003837,-120.0236672000848,22
40.054600276155874,-121.09633855240897,4
40.89928177658642,-120.44373449656659,23
40.28459130272298,-122.53672787795912,17
38.49413913218855,-121.88927209157764,44
38.51058995598343,-122.58763607138278,18
39.67089722128185,-122.25241143397595,21
40.48361700661266,-121.60036414460835,32
38.384088631827865,-120.79074239278066,36
38.68686360289235,-121.2165034614797,66
40.32353200369182,-122.62350845504555,17
40.53902976119689,-122.15178128470374,14
36.458404072247745,-121.86475616597646,28
37.26241988832206,-121.1211755978233,52
40.63145496761331,-123.65327669284683,6
38.411916773279316,-120.76473388048299,36
40.76234361978026,-121.32533016395041,32
40.48179043007759,-122.49477347299494,17
41.20533407422241,-122.3310972805529,37
38.72414687332626,-123.72978708800119,24
41.03087454647127,-123.1213712318324,4
40.66116850208849,-123.62072077121317,6
37.28348412915764,-121.14217543233194,52
41.22295679243847,-123.16432929928264,4
41.164376006532024,-120.31725871769575,23
38.960126704818016,-121.38007509069938,13
37.60842779963869,-120.99041882808115,27
36.47075919465531,-121.4000370688754,26
40.24741589152299,-121.38553256682523,89
40.712082333842304,-120.71337129834407,74
38.65692936560423,-120.99599341566199,64
38.05013139095539,-123.85182438277552,8
38.98193445930605,-122.6483122070265,31
41.448302921062634,-121.46075956326014,55
39.00729412199345,-120.37765622279679,12
41.58089744103605,-123.86191186414979,11
39.092405193172524,-121.68782473857301,12
37.97266562654997,-120.00934019433315,66
40.265755790103995,-121.29202250938204,89
40.864994503902274,-120.38987812422998,23
41.70444449797259,-123.38709635934822,88
38.17231317092598,-120.74089263768892,60
36.07984509113968,-120.14515589172643,80
38.889293305977944,-121.35774412562888,51
38.537503367654004,-122.36722809566773,13
41.60021081922035,-120.47727879867803,65
38.189972584271594,-121.89054922789059,48
37.29028958685853,-122.72354657287772,11
36.73176174195757,-121.1033397002926,27
39.20685234377242,-120.94736295366445,0
37.58709315286203,-122.33821929275722,30
39.18823123039614,-121.99216846035513,25
36.37037096736256,-122.4191252080947,13
37.172658413937135,-120.31282508193931,34
39.56657668803422,-123.1430351432728,56
41.55090128809719,-121.51533700844347,55
38.66029165254581,-121.44782979732882,59
37.68920701817047,-120.10968953226232,18
37.4686145071518,-120.71622738296598,25
36.889782653739154,-122.52783956892004,42
40.489894770373134,-121.7724023878376,11
38.161056497447355,-122.965686285043,4
41.16649049972544,-122.8492224065538,58
38.629190253489845,-122.17683945955278,13
39.87562664741871,-120.761109629326,7
37.27734472477988,-122.19018019760561,12
41.49425649898217,-121.1058772559036,65
38.721550165266,-121.76502950001422,23
38.10410462630207,-121.78100714438348,32
41.377608174674414,-121.21193163155922,65
37.902989928151854,-120.52813295325069,18
38.38839443701559,-122.06810198569063,30
39.30808971694887,-120.6881724011885,17
41.61029925091631,-123.44819763240481,88
37.09714073617134,-123.37078957626711,11
39.44682651333794,-121.23378233460608,11
39.75317570096417,-123.84552693752552,2
40.48829343344916,-120.19282973840683,16
40.11243122225199,-123.7023745723357,11
41.49149635564174,-123.53172876120455,12
37.18102366349582,-122.66305389287666,11
40.82309041458517,-122.22701482261105,24
38.94994470872398,-123.92423302647546,3
40.118168518364804,-121.73871069095378,7
39.412582400022075,-121.96671941040611,32
36.71013334496362,-122.8413766166344,42
40.37041189237938,-121.30812536684348,2
40.351912339025546,-122.83373793771248,24
38.74684919279972,-120.75959133595092,55
37.03027654373728,-121.38985165904049,16
38.652824505789134,-121.57924414711238,59
38.73111352633909,-123.61450367448971,24
38.799439444820884,-120.11274650221982,15
41.95042615034917,-123.85652785647478,25
36.02324810747495,-120.72976499874808,19
41.18577844646809,-122.69402653397918,58
40.073497572502994,-123.88008246755139,23
40.10618662369852,-120.32666162002913,16
36.7544249697487,-120.34333490407313,28
39.45220430665086,-122.1669810897576,7
40.99321064761218,-121.21258154594318,32
40.20019477073126,-123.05792931719826,24
41.857096175177176,-122.13833212455553,14
37.39587741319584,-121.8267984143741,34
36.72795378769421,-121.36181547257405,27
39.2285797244781,-123.15745989572913,42
36.744506767907325,-122.04074979683165,17
36.70352731524903,-120.26416566802968,26
38.34692690138444,-122.36002161323545,25
38.97454721320046,-121.25569310504369,51
37.56260142134397,-123.66243622501229,4
38.29497613673617,-123.03432277450905,8
37.842323222939555,-120.96785256062007,55
41.46251719889091,-121.92712713697618,72
41.59996461143281,-120.95489975893295,65
41.83869386065143,-123.60319337906978,88
41.968780008410725,-123.82286945138216,25
39.81836009661902,-123.1877098402246,0
38.439404465139894,-123.11193012669615,2
40.377544001583786,-121.80367713562174,11
38.58598047306716,-120.67679997270132,15
38.00405087753635,-122.35865001932119,34
39.21372238108552,-122.39922117043345,9
40.98478066351397,-122.67664604934775,0
36.65938284832277,-123.12561361262567,42
40.048043082473164,-121.91728411607573,14
36.87436861159181,-121.34011401319233,18
39.98622696697232,-120.20165978213359,37
39.95860467458774,-122.14667713922672,17
37.02362442668457,-122.79930152057429,11
41.93877289181805,-121.99872697397467,7
37.446000124210094,-120.95812585302961,26
40.28846715458862,-120.6005252490951,16
38.375097445134294,-120.92637274651202,31
38.816859967766035,-121.53812356889041,142
37.071471236119024,-123.1070834371617,11
38.68905187430237,-121.36603916160624,19
37.11992376133711,-122.90001792154494,11
37.41385041116734,-123.35183666842426,14
38.41416702931051,-122.05521910781894,30
38.624116570934916,-121.78934399429771,27
39.85179846595341,-120.63626124575383,9
36.94740711450334,-121.22216536280686,18
39.06635971406023,-121.68977785918617,12
36.189545963802885,-122.65000327157242,0
40.371284128975816,-123.78594038481027,11
36.712473695110205,-122.44514778809386,42
36.80421512314345,-122.65147137404642,42
36.42960160088079,-120.72042837486826,6
37.7864693515284,-120.99603181173394,55
41.799163945535,-121.22852837455254,55
41.41261010128183,-123.74126016051537,26
36.55780043803392,-122.25926919819032,16
40.236865066431065,-122.09211570549765,25
37.81289348473935,-121.23500102071597,60
39.0415163907276,-122.03515540561474,13
41.91848442220759,-120.89413816011766,41
37.433845320513335,-123.57600927424299,14
36.018951376959826,-122.64915066501686,0
41.25001724561496,-123.96299872553772,19
39.02042145625609,-123.95550760022661,3
36.17605005863235,-122.90047476978864,13
40.37510355186592,-121.73230370177771,11
41.43470207314635,-120.90453224718745,65
38.28577085600826,-122.80201790347806,63
40.65192809193085,-122.27188233121744,13
40.60052883104807,-123.94228774478464,6
40.31932461552065,-122.56723330804694,17
37.495544765583205,-122.21320626257004,21
39.26815895883813,-123.91258931321511,17
37.93114522685506,-121.05594281554825,56
40.974437840960505,-120.08549723839663,23
40.8412154984147,-120.52361688951217,74
41.69451116699471,-121.08419667371543,55
41.984996042852714,-120.44706268510875,79
37.52421797567984,-120.02309905709991,53
38.47759040986828,-121.5209058843933,26
40.47042001289133,-120.15662990309843,16
38.208564448219114,-120.61203943914973,17
38.54692718614185,-123.94482160937089,24
39.011170982378914,-122.66635930110695,31
36.58284598332397,-120.36648312557398,26
37.984555714615865,-123.32754913652033,4
37.46251045905007,-122.32863049188538,16
38.07789356697593,-122.86362637354415,4
37.614001007130454,-120.44257372930066,21
36.06873528636515,-121.86356331869541,0
38.624418779838734,-122.84408152288961,8
40.0100073329415,-122.10390901386943,14
39.05684112949529,-121.39498700483985,31
38.567342943876604,-123.7580086247786,24
39.94250945915804,-122.6495725355577,7
38.76272130773899,-120.04466431620808,15
37.633658777610464,-123.59750540500815,4
41.8352871280735,-122.81926944174013,75
41.05238921170185,-123.36667258178052,4
37.46629377387557,-122.78268721996237,14
37.0579126955706,-122.47958452180725,11
40.62007556763132,-122.27366435770338,13
41.90320293195181,-122.40213516557871,7
38.26711969653993,-121.18673049499255,26
38.24149764982421,-120.1157972347785,52
41.35993328965872,-120.1546073302866,23
39.87993167838405,-121.51793168682657,12
37.67217686582402,-121.55054151809463,28
36.889773944105116,-121.25849243543536,18
39.57698749927992,-123.02534305618151,8
41.79143695579208,-123.43613136423916,88
37.02455711999928,-120.7221773608471,23
39.59003735927792,-123.15692464058024,0
39.51619190325311,-122.02903418798698,7
39.860469761448954,-121.94995698042989,7
41.778785363941616,-121.7886463698905,14
37.4183900386175,-122.0997632837816,13
36.13321967591467,-122.07207869148378,0
36.94784155453539,-122.19920392223595,42
40.8744114607817,-121.71960484687604,13
40.03487685250123,-123.22287190509952,9
40.254185987434816,-120.58647465364842,16
39.122835015271654,-121.08129531989668,12
37.544775821476385,-121.15242977262038,16
40.4553865038141,-122.06749972867549,11
38.23538743973734,-122.01400900478521,15
36.54062531614783,-123.0527483287713,42
40.65215995145277,-122.57018877477023,47
38.547528085504524,-120.52755411425281,14
39.27452930245755,-122.63257137507628,10
39.96251141243423,-121.19717209995187,63
41.37895760508142,-121.30945285720685,65
39.99116666192501,-120.94885000931926,63
37.69409228830544,-122.81872139518681,3
37.46607688459037,-121.06833421242509,16
37.49143033585637,-121.10367076762078,16
40.61553711608302,-123.48554323820073,99
39.178413257098335,-122.04703185289449,25
39.41834464857215,-120.64450022892369,4
36.53790060816633,-121.74888448350924,28
36.78011142921117,-120.77131069511562,23
40.76521162184261,-122.24888574145014,13
38.05660116504742,-120.67276341949153,23
39.39367740511567,-120.69463394644583,17
41.35621397716972,-120.43903591005879,65
40.491251862504534,-120.85847495693882,74
40.75797805934348,-122.90737156488187,88
40.14804231605349,-121.6842140545149,7
41.49622651200754,-123.33724598738007,12
39.83618420065789,-121.91967220627774,7
38.61760369130323,-121.41323149817062,82
39.53724305023886,-121.38000278211123,6
41.90136407121915,-120.40449152202588,79
37.973922540246036,-122.1499074238941,34
41.37976648586644,-123.80743414318785,11
36.370728137685205,-121.6395350462558,13
39.71647005175684,-121.16993070449682,4
36.54531479017044,-120.19309187667498,17
38.69241003200831,-121.11063379212605,29
37.76993723576806,-120.14043072343267,12
39.3490515764773,-122.87849022078463,8
38.940992003755866,-120.50275758777573,12
37.10120654187202,-120.9735218509234,27
37.48174647951614,-122.59223800838232,14
38.54556297263485,-121.23160123221369,32
37.26923041682038,-121.43917931266903,15
